iter	Passed	Remaining
419	1748	2414
420	1752	2410
421	1756	2405
422	1760	2400
423	1763	2396
424	1767	2391
425	1771	2387
426	1775	2382
427	1779	2377
428	1783	2373
429	1787	2369
430	1791	2365
431	1795	2360
432	1799	2356
433	1803	2352
434	1807	2347
435	1810	2342
436	1814	2337
437	1819	2334
438	1822	2329
439	1826	2324
440	1829	2319
441	1834	2315
442	1837	2310
443	1841	2305
444	1844	2300
445	1848	2295
446	1852	2291
447	1855	2286
448	1859	2281
449	1862	2276
450	1866	2272
451	1869	2267
452	1873	2262
453	1877	2257
454	1880	2253
455	1884	2248
456	1888	2243
457	1892	2239
458	1897	2235
459	1901	2232
460	1905	2227
461	1909	2223
462	1913	2219
463	1917	2214
464	1920	2210
465	1924	2205
466	1929	2201
467	1932	2197
468	1936	2192
469	1940	2187
470	1943	2183
471	1947	2178
472	1951	2173
473	1955	2169
474	1958	2164
475	1962	2160
476	1966	2155
477	1969	2151
478	1973	2146
479	1976	2141
480	1980	2137
481	1984	2132
482	1987	2127
483	1991	2123
484	1995	2119
485	1999	2114
486	2002	2109
487	2006	2104
488	2010	2100
489	2013	2096
490	2017	2091
491	2020	2086
492	2024	2082
493	2028	2077
494	2031	2072
495	2035	2068
496	2038	2063
497	2042	2059
498	2046	2054
499	2049	2049
500	2053	2045
501	2057	2041
502	2061	2036
503	2064	2031
504	2068	2027
505	2072	2022
506	2076	2018
507	2079	2014
508	2083	2009
509	2087	2005
510	2091	2001
511	2094	1996
512	2098	1991
513	2102	1987
514	2106	1983
515	2110	1979
516	2113	1974
517	2117	1970
518	2121	1965
519	2124	1961
520	2128	1956
521	2131	1952
522	2135	1947
523	2139	1943
524	2143	1939
525	2146	1934
526	2150	1929
527	2153	1925
528	2157	1920
529	2161	1916
530	2165	1912
531	2169	1908
532	2172	1903
533	2176	1899
534	2179	1894
535	2183	1890
536	2186	1885
537	2190	1880
538	2194	1876
539	2197	1872
540	2201	1867
541	2204	1863
542	2208	1858
543	2211	1853
544	2215	1849
545	2218	1844
546	2222	1840
547	2225	1835
548	2229	1831
549	2232	1826
550	2236	1822
551	2239	1817
552	2243	1813
553	2247	1809
554	2250	1804
555	2254	1800
556	2257	1795
557	2261	1791
558	2264	1786
559	2268	1782
560	2271	1777
561	2274	1772
562	2278	1768
563	2282	1764
564	2286	1760
565	2289	1755
566	2293	1751
567	2297	1747
568	2302	1743
569	2305	1739
570	2310	1735
571	2313	1731
572	2317	1726
573	2321	1722
574	2324	1718
575	2328	1713
576	2331	1709
577	2335	1704
578	2338	1700
579	2342	1696
580	2345	1691
581	2349	1687
582	2352	1682
583	2356	1678
584	2359	1674
585	2363	1669
586	2366	1665
587	2370	1661
588	2374	1656
589	2377	1652
590	2380	1647
591	2384	1643
592	2387	1638
593	2391	1634
594	2395	1630
595	2398	1625
596	2402	1621
597	2405	1617
598	2409	1612
599	2412	1608
600	2415	1603
601	2419	1599
602	2423	1595
603	2427	1591
604	2430	1587
605	2434	1582
606	2438	1578
607	2441	1574
608	2445	1570
609	2449	1565
610	2452	1561
611	2456	1557
612	2459	1552
613	2463	1548
614	2467	1544
615	2470	1540
616	2474	1536
617	2478	1532
618	2482	1527
619	2487	1524
620	2490	1520
621	2493	1515
622	2497	1511
623	2502	1507
624	2506	1503
625	2509	1499
626	2513	1495
627	2516	1490
628	2520	1486
629	2524	1482
630	2527	1478
631	2531	1474
632	2535	1469
633	2538	1465
634	2542	1461
635	2545	1457
636	2550	1453
637	2554	1449
638	2558	1445
639	2561	1440
640	2566	1437
641	2570	1433
642	2573	1428
643	2577	1424
644	2580	1420
645	2584	1416
646	2588	1412
647	2591	1407
648	2595	1403
649	2599	1399
650	2602	1395
651	2606	1391
652	2610	1386
653	2613	1382
654	2617	1378
655	2621	1374
656	2624	1370
657	2628	1366
658	2631	1361
659	2635	1357
660	2638	1353
661	2642	1348
662	2645	1344
663	2649	1340
664	2653	1336
665	2656	1332
666	2660	1328
667	2664	1324
668	2668	1320
669	2671	1316
670	2676	1312
671	2680	1308
672	2684	1304
673	2688	1300
674	2691	1296
675	2695	1292
676	2700	1288
677	2704	1284
678	2708	1280
679	2712	1276
680	2716	1272
681	2719	1268
682	2723	1264
683	2727	1259
684	2730	1255
685	2734	1251
686	2737	1247
687	2741	1243
688	2744	1238
689	2748	1234
690	2752	1230
691	2755	1226
692	2759	1222
693	2762	1218
694	2766	1213
695	2769	1209
696	2773	1205
697	2777	1201
698	2781	1197
699	2784	1193
700	2788	1189
701	2792	1185
702	2795	1181
703	2799	1177
704	2803	1172
705	2806	1168
706	2810	1164
707	2813	1160
708	2817	1156
709	2820	1152
710	2823	1147
711	2827	1143
712	2831	1139
713	2834	1135
714	2838	1131
715	2841	1127
716	2845	1123
717	2849	1118
718	2852	1114
719	2856	1110
720	2859	1106
721	2863	1102
722	2866	1098
723	2870	1094
724	2873	1090
725	2877	1085
726	2880	1081
727	2884	1077
728	2889	1074
729	2892	1069
730	2896	1065
731	2900	1061
732	2903	1057
733	2908	1054
734	2912	1050
735	2916	1046
736	2920	1042
737	2924	1038
738	2927	1034
739	2931	1029
740	2935	1025
741	2938	1021
742	2942	1017
743	2945	1013
744	2949	1009
745	2953	1005
746	2957	1001
747	2961	997
748	2964	993
749	2969	989
750	2972	985
751	2976	981
752	2980	977
753	2984	973
754	2988	969
755	2991	965
756	2995	961
757	3000	957
758	3004	953
759	3007	949
760	3011	945
761	3015	941
762	3019	937
763	3022	933
764	3026	929
765	3030	925
766	3034	921
767	3038	917
768	3041	913
769	3045	909
770	3050	905
771	3054	902
772	3057	897
773	3061	893
774	3065	890
775	3069	886
776	3073	881
777	3076	877
778	3080	873
779	3083	869
780	3087	865
781	3091	861
782	3095	857
783	3098	853
784	3102	849
785	3106	845
786	3110	841
787	3114	837
788	3118	833
789	3121	829
790	3125	825
791	3130	822
792	3133	818
793	3137	813
794	3140	809
795	3145	806
796	3148	802
797	3152	798
798	3156	793
799	3160	790
800	3163	785
801	3167	781
802	3170	777
803	3174	773
804	3178	769
805	3181	765
806	3185	761
807	3189	757
808	3193	753
809	3196	749
810	3200	745
811	3203	741
812	3208	737
813	3211	733
814	3215	729
815	3218	725
816	3222	721
817	3226	717
818	3229	713
819	3233	709
820	3237	705
821	3241	701
822	3244	697
823	3248	693
824	3252	689
825	3256	685
826	3259	681
827	3263	677
828	3266	673
829	3271	670
830	3275	666
831	3279	662
832	3282	658
833	3288	654
834	3291	650
835	3295	646
836	3299	642
837	3303	638
838	3307	634
839	3311	630
840	3315	626
841	3319	622
842	3323	619
843	3327	614
844	3330	610
845	3335	607
846	3338	603
847	3342	599
848	3345	595
849	3349	591
850	3353	587
851	3356	583
852	3360	579
853	3363	575
854	3367	571
855	3371	567
856	3374	563
857	3378	559
858	3382	555
859	3386	551
860	3390	547
861	3393	543
862	3397	539
863	3400	535
864	3404	531
865	3407	527
866	3411	523
867	3415	519
868	3419	515
869	3423	511
870	3426	507
871	3430	503
872	3434	499
873	3437	495
874	3441	491
875	3445	487
876	3448	483
877	3452	479
878	3456	475
879	3460	471
880	3463	467
881	3467	463
882	3471	460
883	3475	456
884	3479	452
885	3483	448
886	3487	444
887	3491	440
888	3495	436
889	3499	432
890	3503	428
891	3506	424
892	3510	420
893	3514	416
894	3517	412
895	3521	408
896	3525	404
897	3528	400
898	3532	396
899	3536	392
900	3539	388
901	3543	384
902	3547	381
903	3550	377
904	3554	373
905	3557	369
906	3561	365
907	3565	361
908	3569	357
909	3573	353
910	3576	349
911	3580	345
912	3584	341
913	3587	337
914	3591	333
915	3595	329
916	3598	325
917	3602	321
918	3605	317
919	3609	313
920	3614	310
921	3618	306
922	3621	302
923	3625	298
924	3629	294
925	3632	290
926	3636	286
927	3639	282
928	3643	278
929	3646	274
930	3650	270
931	3653	266
932	3657	262
933	3661	258
934	3664	254
935	3668	250
936	3672	246
937	3676	243
938	3680	239
939	3684	235
940	3688	231
941	3692	227
942	3696	223
943	3701	219
944	3705	215
945	3709	211
946	3712	207
947	3716	203
948	3719	199
949	3723	195
950	3726	192
951	3730	188
952	3734	184
953	3737	180
954	3741	176
955	3744	172
956	3748	168
957	3752	164
958	3755	160
959	3759	156
960	3762	152
961	3766	148
962	3769	144
963	3773	140
964	3777	137
965	3780	133
966	3784	129
967	3788	125
968	3792	121
969	3795	117
970	3799	113
971	3802	109
972	3806	105
973	3810	101
974	3813	97
975	3817	93
976	3821	89
977	3824	86
978	3828	82
979	3832	78
980	3836	74
981	3839	70
982	3843	66
983	3846	62
984	3850	58
985	3853	54
986	3857	50
987	3861	46
988	3865	42
989	3869	39
990	3873	35
991	3878	31
992	3882	27
993	3885	23
994	3889	19
995	3893	15
996	3897	11
997	3901	7
998	3905	3
999	3908	0
